Date,HDFCBANK.NS,TATAMOTORS.NS,ADANIENT.NS,VOLTAS.NS,BAJAJFINSV.NS,HAVELLS.NS,RELIANCE.NS,BERGEPAINT.NS,ASIANPAINT.NS,MUTHOOTFIN.NS
28-11-2016,579.6809082,454.7000122,35.08009338,287.0658569,2937.197998,321.8411865,477.7127075,219.5456848,913.2199097,262.4303894
29-11-2016,576.8912964,459.8500061,35.53463745,293.6952209,2933.404053,330.991272,483.0628662,234.4705048,935.1213989,283.7557373
30-11-2016,587.095459,459.2999878,36.39024734,301.2784424,2985.221436,331.6654968,479.3589172,222.5112,946.1939087,278.4703674
01-12-2016,585.9454346,448.2000122,35.90896988,295.7937317,2934.602295,322.5154724,483.0870667,227.615799,916.1954956,277.505188
02-12-2016,581.956665,432.8999939,36.39024734,293.4567566,2972.890625,321.5523071,481.634552,218.9622955,882.7338257,271.622345
05-12-2016,585.5048828,439.2999878,37.24586105,290.6428223,3026.804443,324.7788391,481.1987915,210.8921967,914.7321777,269.5082397
06-12-2016,584.5750122,441.1000061,37.32606888,291.4536133,2994.206787,319.8666992,486.6942139,212.350647,911.317749,274.058197
07-12-2016,578.2861328,445.3500061,37.35280991,297.033783,2952.473633,318.4701233,483.7649231,221.5875244,909.4154053,274.6097107
08-12-2016,587.0466309,461.5499878,37.80735397,310.8647766,2990.612305,339.3708191,493.8842468,219.6429138,913.2687988,274.7475891
09-12-2016,586.4592896,464.1000061,38.18169022,311.7709351,2992.359375,335.9997559,498.1933899,214.0521545,918.7319336,279.1137695
12-12-2016,579.6809082,454.3999939,38.04799652,304.3785095,2970.494873,325.8383179,497.3460999,202.7248688,888.0018921,273.0010986
13-12-2016,580.5618286,470.6499939,37.91430664,305.3323669,2870.205566,325.0196533,503.4466858,193.9255524,884.5874023,266.2910156
14-12-2016,575.3986206,472.3500061,37.94105148,307.0493469,2771.313721,325.0196533,512.9849243,194.7519989,892.0016479,255.8121643
15-12-2016,575.8390503,463.2000122,38.98382187,307.76474,2706.41748,323.4786072,509.8136597,194.2172089,880.9290771,248.8262939
16-12-2016,578.6287842,473.1499939,39.33141327,303.7585144,2825.277344,310.0906067,511.8471985,196.259079,877.9048462,248.1369171
19-12-2016,575.9125366,471.7999878,39.11751175,304.2354736,2728.432129,313.365387,514.4616699,191.835083,856.9304199,245.4711914
20-12-2016,578.4330444,473.1499939,38.63623047,294.0290833,2690.343018,307.3937378,512.2102661,188.8209534,844.5407104,245.287384
21-12-2016,577.5031128,468.5,39.35815048,295.6983032,2655.648926,310.2350769,514.8006592,189.6474152,844.3944092,246.4363708
22-12-2016,574.1260986,469.6000061,38.34211349,296.3183899,2546.024414,309.946167,510.0073547,196.4535065,849.0282593,249.9752808
23-12-2016,580.5618286,465.6499939,38.15494156,301.6123352,2616.211914,313.5579834,511.9197998,196.9882965,852.6378784,252.7788239
26-12-2016,575.0560303,457.8500061,37.27259827,294.4583435,2613.66626,302.0000305,507.1506653,187.7514343,846.5894165,247.8610992
27-12-2016,580.0479736,466.9500122,37.91430664,303.3292847,2739.165039,310.1869202,515.5026855,190.3280334,854.5889893,250.2969666
28-12-2016,580.8065796,463.3500061,37.8608284,302.8523254,2796.273682,308.3569336,508.2401123,199.1273499,854.2963257,252.2732697
29-12-2016,589.8361206,470.8999939,39.06403732,314.9187317,2867.609375,316.2548828,515.8657837,203.7457886,858.539978,259.1212463
30-12-2016,590.3255615,472,40.93568802,313.1064148,2890.223389,329.6428223,524.0726318,204.7180786,869.2711182,259.8566284
02-01-2017,585.8719482,487.0499878,41.14958954,313.2494812,2944.935547,329.2575684,525.3798828,205.6903839,882.5387573,262.1546631
03-01-2017,582.3482666,481.1000061,40.93568802,317.3510742,3011.828613,330.2207336,527.461792,207.5377502,874.6854858,263.3955383
