Date,ASTRAL.BO,JINDALSTEL.BO,JUBLINDS.BO,VOLTAS.BO,JUBLINDS.BO,HAVELLS.BO,RELIANCE.BO,BOMDYEING.BO,BERGEPAINT.BO,MANAPPURAM.BO
2014-12-02,334.4761657714844,145.0500030517578,67.0,253.1439208984375,67.0,311.4790344238281,449.32635498046875,65.8510513305664,138.86497497558594,29.40184211730957
2014-12-09,311.9205322265625,132.0,64.69999694824219,235.8960418701172,64.69999694824219,236.6024627685547,413.3534240722656,60.84373474121094,131.939697265625,25.213428497314453
2014-12-16,296.7640075683594,145.75,63.95000076293945,228.36795043945312,63.95000076293945,250.72659301757812,427.60870361328125,61.788516998291016,137.68218994140625,26.913671493530273
2014-12-23,312.636474609375,151.60000610351562,69.25,228.5585479736328,69.25,256.61944580078125,421.2464294433594,62.213653564453125,136.61940002441406,27.328371047973633
2014-12-30,293.1439514160156,152.4499969482422,74.75,225.6997833251953,74.75,245.7223663330078,399.95928955078125,60.79648971557617,150.19561767578125,27.45277976989746
2015-01-06,293.6213684082031,148.9499969482422,73.69999694824219,230.84555053710938,73.69999694824219,252.8779296875,403.2839050292969,61.74127197265625,160.7549285888672,28.199235916137695
2015-01-13,312.9150085449219,155.39999389648438,74.05000305175781,241.70887756347656,74.05000305175781,253.20535278320312,431.0768127441406,67.88232421875,156.46951293945312,27.95041275024414
2015-01-20,310.60772705078125,158.8000030517578,73.4000015258789,248.28404235839844,73.4000015258789,258.9578857421875,425.1451416015625,71.09456634521484,154.96104431152344,26.996614456176758
2015-01-27,313.51171875,152.1999969482422,73.80000305175781,256.8127136230469,73.80000305175781,232.06590270996094,448.44140625,78.5110855102539,147.8643798828125,27.61865234375
2015-02-03,331.9700012207031,142.60000610351562,70.05000305175781,246.66407775878906,70.05000305175781,233.28189086914062,422.2510070800781,70.81114196777344,143.40753173828125,28.655393600463867
2015-02-10,360.3336181640625,152.0,69.8499984741211,237.84954833984375,69.8499984741211,249.9315185546875,431.79437255859375,74.25957489013672,147.5215301513672,28.77979850769043
2015-02-17,356.27593994140625,182.10000610351562,69.3499984741211,240.94656372070312,69.3499984741211,256.10498046875,402.6620788574219,71.37800598144531,153.08306884765625,29.198293685913086
2015-02-24,345.9728088378906,192.85000610351562,70.0,259.0044250488281,70.0,264.8507080078125,431.3160400390625,74.82644653320312,153.66748046875,29.53438949584961
2015-03-03,334.2374572753906,189.5500030517578,82.94999694824219,250.6663360595703,82.94999694824219,267.797119140625,410.96160888671875,72.41727447509766,142.49481201171875,29.030242919921875
2015-03-10,351.0248718261719,174.0500030517578,84.0999984741211,268.05718994140625,84.0999984741211,279.2086486816406,409.8852844238281,66.89031219482422,150.74537658691406,28.69414710998535
2015-03-17,344.5406494140625,156.8000030517578,78.30000305175781,263.6737365722656,78.30000305175781,284.1661071777344,406.0345153808594,60.938209533691406,146.79197692871094,27.055681228637695
2015-03-24,352.53662109375,156.60000610351562,82.4000015258789,266.198974609375,82.4000015258789,285.42889404296875,394.5059814453125,60.371341705322266,143.56048583984375,27.18171501159668
2015-03-31,366.5792236328125,165.3000030517578,87.5999984741211,279.1587829589844,87.5999984741211,283.5113830566406,398.38067626953125,65.662109375,150.29847717285156,28.23201560974121
2015-04-07,399.517578125,158.75,89.55000305175781,289.54559326171875,89.55000305175781,274.9527587890625,441.24200439453125,68.96882629394531,154.42381286621094,29.07225799560547
2015-04-14,356.6340026855469,152.3000030517578,97.94999694824219,278.9681701660156,97.94999694824219,269.80816650390625,418.9981689453125,65.80381774902344,141.3259735107422,28.904211044311523
2015-04-21,346.927490234375,143.1999969482422,106.0,262.14910888671875,106.0,259.659423828125,413.783935546875,60.70201873779297,143.31983947753906,28.69414710998535
2015-04-28,343.5461730957031,146.85000610351562,118.30000305175781,275.1564636230469,118.30000305175781,272.5675354003906,426.1736145019531,63.44187545776367,149.06089782714844,30.122554779052734
2015-05-05,326.83819580078125,129.9499969482422,163.89999389648438,262.6255187988281,163.89999389648438,266.3472900390625,415.386474609375,60.13514709472656,143.6636199951172,28.526098251342773
2015-05-12,321.5474548339844,137.8000030517578,159.5,279.82574462890625,159.5,253.53268432617188,433.31109619140625,65.0952377319336,143.9730224609375,28.316043853759766
2015-05-19,331.89044189453125,134.60000610351562,155.1999969482422,329.2348327636719,155.1999969482422,252.5038299560547,428.06109619140625,67.22100067138672,145.141845703125,27.139707565307617
2015-05-26,295.5706481933594,114.44999694824219,142.3000030517578,314.0357360839844,142.3000030517578,255.6372833251953,434.8594970703125,63.252906799316406,140.60403442382812,26.23822784423828
2015-06-02,308.14129638671875,101.80000305175781,142.5,312.79693603515625,142.5,252.4102783203125,427.69818115234375,58.1038703918457,134.278564453125,23.98072052001953
