Date,ASTRAL.BO,JINDALSTEL.BO,JUBLINDS.BO,VOLTAS.BO,JUBLINDS.BO,HAVELLS.BO,RELIANCE.BO,BOMDYEING.BO,BERGEPAINT.BO,MANAPPURAM.BO
2016-08-31,349.748779296875,76.0,202.8000030517578,366.9468078613281,202.8000030517578,402.5836486816406,528.9873046875,48.96546173095703,253.86434936523438,83.921142578125
2016-09-30,357.51824951171875,75.25,216.9499969482422,374.6338806152344,216.9499969482422,391.41143798828125,515.0061645507812,55.719322204589844,251.6280975341797,93.58672332763672
2016-10-31,319.5870056152344,70.5999984741211,282.75,304.096923828125,282.75,331.2165222167969,485.308349609375,44.62369918823242,222.02194213867188,70.4992446899414
2016-11-30,313.2483215332031,69.0999984741211,277.45001220703125,317.3921203613281,277.45001220703125,330.1570739746094,528.0095825195312,45.58853530883789,204.7152099609375,62.455108642578125
2016-12-31,307.66741943359375,80.05000305175781,368.3999938964844,316.6668701171875,368.3999938964844,403.450439453125,510.06878662109375,53.01778030395508,205.3957977294922,73.22804260253906
2017-01-31,357.7361755371094,125.5,331.3500061035156,359.6949157714844,331.3500061035156,390.1112365722656,605.3216552734375,56.68415832519531,225.32769775390625,90.26969909667969
2017-02-28,436.5067138671875,120.94999694824219,312.20001220703125,398.5168151855469,312.20001220703125,450.884033203125,644.8941650390625,80.0814437866211,234.8074951171875,91.47582244873047
2017-03-31,442.8848571777344,114.19999694824219,312.20001220703125,396.8730773925781,312.20001220703125,465.5715637207031,681.8515625,83.36189270019531,254.05877685546875,87.18206024169922
2017-04-30,485.2599792480469,121.9000015258789,272.79998779296875,470.310791015625,272.79998779296875,470.33905029296875,655.3556518554688,69.03407287597656,244.6276092529297,83.21499633789062
2017-05-31,547.1681518554688,123.0999984741211,242.9499969482422,442.7051696777344,242.9499969482422,442.8420104980469,674.7387084960938,77.8623275756836,239.3286590576172,91.38249206542969
2017-06-30,496.22247314453125,153.5,251.4499969482422,487.0869140625,251.4499969482422,458.2425231933594,788.9346313476562,80.56385803222656,241.17599487304688,100.15996551513672
2017-07-31,544.7169799804688,137.14999389648438,213.39999389648438,507.0054016113281,213.39999389648438,473.76470947265625,784.6466674804688,111.66692352294922,241.0320587158203,93.16661834716797
2017-08-31,586.7134399414062,134.75,202.85000610351562,491.20819091796875,202.85000610351562,468.428955078125,770.2684936523438,172.0234832763672,239.80828857421875,91.20829772949219
2017-09-30,608.7285766601562,163.10000610351562,222.10000610351562,553.1566772460938,222.10000610351562,470.2236633300781,926.5084228515625,188.99722290039062,260.0737609863281,95.17182922363281
2017-10-31,671.0252685546875,172.0500030517578,214.64999389648438,619.6795043945312,214.64999389648438,495.1561279296875,908.5848999023438,215.30899047851562,252.48643493652344,99.37127685546875
2017-11-30,669.9226684570312,204.9499969482422,264.0,638.1715698242188,264.0,545.3604736328125,907.0584716796875,269.9265441894531,265.31146240234375,116.97057342529297
2017-12-31,640.6793212890625,266.29998779296875,215.64999389648438,588.2429809570312,215.64999389648438,506.4581604003906,946.54931640625,221.631591796875,244.85020446777344,105.30195617675781
2018-01-31,724.8585205078125,254.1999969482422,199.0500030517578,592.4766845703125,199.0500030517578,492.0517272949219,937.9814453125,251.54238891601562,243.2837677001953,102.21880340576172
2018-02-28,714.6851806640625,219.3000030517578,168.0,604.0098876953125,168.0,473.1825866699219,869.3895263671875,232.8177490234375,251.06692504882812,104.12406158447266
2018-03-31,759.3679809570312,251.5,167.3000030517578,626.39501953125,167.3000030517578,530.468994140625,948.4696655273438,301.8800354003906,280.1924133300781,116.46646881103516
2018-04-30,820.647216796875,229.5,158.60000610351562,525.7591552734375,158.60000610351562,529.2562866210938,907.3046264648438,234.42271423339844,291.4999694824219,102.6944580078125
2018-05-31,805.00830078125,223.0500030517578,140.5,507.70513916015625,140.5,526.6854858398438,958.1700439453125,214.33628845214844,275.3463134765625,94.40983581542969
2018-06-30,891.5811157226562,205.0,136.39999389648438,553.0106811523438,136.39999389648438,615.30712890625,1174.9713134765625,253.48780822753906,308.53472900390625,100.7293472290039
2018-07-31,887.4320068359375,220.9499969482422,138.4499969482422,600.1168212890625,138.4499969482422,712.673095703125,1229.5657958984375,264.25604248046875,329.349853515625,95.8460922241211
2018-08-31,784.029296875,196.14999389648438,107.0999984741211,518.6272583007812,107.0999984741211,584.9265747070312,1246.6575927734375,164.2804718017578,288.34112548828125,69.69577026367188
2018-09-30,778.2425537109375,171.39999389648438,104.25,527.3502197265625,104.25,632.4808349609375,1051.6630859375,102.17444610595703,275.7381896972656,76.72310638427734
2018-10-31,833.6345825195312,153.89999389648438,97.3499984741211,542.7870483398438,97.3499984741211,674.0291748046875,1157.483154296875,97.04373168945312,314.580810546875,82.54713439941406
2018-11-30,904.0560302734375,164.75,99.8499984741211,541.4639282226562,99.8499984741211,681.6102905273438,1110.765869140625,111.21427154541016,325.5591125488281,89.95791625976562
2018-12-31,903.7366943359375,135.0500030517578,110.19999694824219,529.7515258789062,110.19999694824219,702.1383666992188,1215.8428955078125,109.60176086425781,314.2362060546875,89.32816314697266
