Date,HDFCBANK.NS,TATAMOTORS.NS,ADANIENT.NS,VOLTAS.NS,BAJAJFINSV.NS,HAVELLS.NS,RELIANCE.NS,BERGEPAINT.NS,ASIANPAINT.NS,MUTHOOTFIN.NS
2013-12-31,317.42559814453125,359.5427551269531,34.23564910888672,113.42530059814453,727.0579833984375,153.591064453125,395.3032531738281,75.48487854003906,465.4119873046875,90.35575866699219
2014-01-07,321.1998596191406,366.1407775878906,34.56109619140625,98.44902038574219,717.60986328125,146.07005310058594,413.7986145019531,70.4151382446289,462.98968505859375,114.92176818847656
2014-01-14,323.0153503417969,378.9429016113281,34.95022964477539,100.70250701904297,677.5796508789062,148.03326416015625,405.1377258300781,76.30147552490234,455.24786376953125,112.14547729492188
2014-01-21,307.89422607421875,350.82745361328125,33.94557571411133,94.78711700439453,675.2921752929688,137.35084533691406,396.5941162109375,71.1806869506836,452.9205627441406,108.69612884521484
2014-01-28,301.27716064453125,340.5857849121094,32.72869110107422,101.59451293945312,683.7457885742188,141.64590454101562,385.6565246582031,69.0030746459961,452.1605529785156,108.61200714111328
2014-02-04,308.0613708496094,368.7996826171875,31.264177322387695,111.82908630371094,677.8282470703125,144.41099548339844,378.00494384765625,71.62301635742188,460.0924377441406,136.9678955078125
2014-02-11,315.5145263671875,385.44244384765625,32.22636413574219,114.88067626953125,699.5092163085938,139.1481475830078,381.7133483886719,70.10889434814453,449.4059143066406,137.26707458496094
2014-02-18,320.62652587890625,392.43438720703125,35.282745361328125,120.18576049804688,713.7808837890625,143.30496215820312,380.4928894042969,71.46989440917969,448.4084167480469,142.09616088867188
2014-02-25,320.9132385253906,406.61517333984375,37.879249572753906,132.3451690673828,724.571533203125,141.82102966308594,381.6194763183594,71.11264038085938,451.78070068359375,139.1046905517578
2014-03-04,346.4496154785156,391.89276123046875,45.039093017578125,133.6597137451172,707.0179443359375,152.99197387695312,410.6299743652344,71.70808410644531,456.6252136230469,145.04495239257812
2014-03-11,350.67791748046875,375.4469299316406,45.704139709472656,135.96014404296875,705.7249755859375,158.8908233642578,420.8165588378906,71.86119842529297,476.478515625,133.54905700683594
2014-03-18,358.39373779296875,384.90081787109375,46.807823181152344,147.83786010742188,711.3441162109375,168.5870361328125,412.7658996582031,75.74007415771484,498.9915466308594,145.08767700195312
2014-03-25,352.6366882324219,397.01361083984375,49.90665817260742,148.82374572753906,777.2324829101562,169.48724365234375,442.48052978515625,78.2579345703125,509.7730712890625,144.91676330566406
2014-04-01,346.5451354980469,397.8506774902344,53.606849670410156,149.05850219726562,766.2926025390625,164.7684326171875,443.2081298828125,78.58116149902344,512.52783203125,139.70298767089844
2014-04-08,345.8763122558594,405.67962646484375,59.08993148803711,153.8940887451172,766.441650390625,173.1028289794922,445.53179931640625,79.97618865966797,507.7307434082031,140.8568572998047
2014-04-15,347.59625244140625,422.273193359375,62.30195236206055,162.76719665527344,793.393798828125,172.8896026611328,454.28656005859375,83.39573669433594,509.53570556640625,149.57493591308594
2014-04-22,341.9825439453125,402.7253112792969,61.368064880371094,147.7908935546875,825.0697631835938,174.35435485839844,441.40081787109375,82.10276794433594,472.6788330078125,149.9595489501953
2014-04-29,344.0846862792969,412.7700500488281,61.198265075683594,145.02102661132812,819.3014526367188,168.39329528808594,452.2210998535156,82.52809143066406,488.9699401855469,153.93397521972656
2014-05-06,376.5487060546875,434.2382507324219,67.70721435546875,165.7248992919922,843.4190673828125,177.05215454101562,499.18707275390625,81.32019805908203,513.2877197265625,165.25894165039062
2014-05-13,389.8782653808594,433.15496826171875,75.44012451171875,184.69171142578125,870.1224975585938,178.7116241455078,506.9091491699219,81.20109558105469,502.4112854003906,166.9256591796875
2014-05-20,384.5512390136719,429.9544677734375,67.1482925415039,162.25074768066406,902.1465454101562,178.92483520507812,515.3591918945312,82.17082977294922,497.5190734863281,164.8315887451172
2014-05-27,393.84368896484375,414.4934387207031,68.28736114501953,187.74331665039062,873.7525024414062,195.8346405029297,518.8883666992188,82.47704315185547,483.60296630859375,174.7462615966797
2014-06-03,390.16497802734375,446.49871826171875,70.16929626464844,208.68190002441406,926.6620483398438,209.1937255859375,529.7360229492188,91.885009765625,509.3931884765625,162.2674102783203
2014-06-10,407.8710021972656,434.1889953613281,68.34395599365234,213.89309692382812,911.2466430664062,214.89520263671875,516.35400390625,91.68087005615234,532.523681640625,163.5495147705078
2014-06-17,399.41534423828125,435.41998291015625,65.71915435791016,211.59266662597656,924.871826171875,207.34884643554688,502.0483703613281,93.29706573486328,555.1572875976562,160.81443786621094
2014-06-24,396.6690368652344,443.93829345703125,64.89136505126953,205.30166625976562,947.3981323242188,217.22218322753906,477.48712158203125,100.45936584472656,558.9388427734375,161.5836639404297
2014-07-01,399.53582763671875,462.8460388183594,64.06361389160156,186.99212646484375,940.1380004882812,222.04896545410156,471.3527526855469,103.07930755615234,564.9220581054688,157.5237579345703
2014-07-08,398.3553466796875,455.8541259765625,61.33976364135742,190.4662322998047,922.0298461914062,228.61587524414062,460.52874755859375,99.30249786376953,557.6464233398438,151.7544403076172
2014-07-15,404.64288330078125,481.3401184082031,63.066043853759766,190.51319885253906,935.4307250976562,236.8946075439453,488.3584899902344,99.4896469116211,577.8460693359375,152.78009033203125
2014-07-22,399.6802978515625,448.85186767578125,61.21240997314453,177.41482543945312,931.5947875976562,226.5671844482422,476.35028076171875,102.42230987548828,608.86376953125,151.0279541015625
2014-07-29,395.1755065917969,451.7694091796875,62.316104888916016,185.34893798828125,954.411376953125,223.80763244628906,466.04730224609375,105.66211700439453,606.3748779296875,151.49803161621094
2014-08-05,388.9119873046875,468.77996826171875,68.94056701660156,194.45680236816406,926.862060546875,220.87030029296875,466.3078308105469,102.86800384521484,587.9940185546875,152.60916137695312
2014-08-12,396.9340515136719,513.1360473632812,71.75830078125,218.8489990234375,926.513427734375,237.47462463378906,478.10296630859375,115.22724151611328,589.0470581054688,166.02818298339844
2014-08-19,405.9197082519531,507.00433349609375,70.88407897949219,226.1815948486328,1014.9899291992188,254.81797790527344,470.5474548339844,117.48997497558594,582.058349609375,164.23326110839844
2014-08-26,413.9658203125,510.5646667480469,71.28868103027344,232.1980438232422,1097.9366455078125,257.43719482421875,484.9715270996094,117.74708557128906,597.6151123046875,163.33583068847656
